game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
2026_11_MIA_BUF,2026,REG,11,2026-11-22,Sunday,13:00,MIA,NA,BUF,NA,Home,NA,NA,NA,2026112200,NA,NA,202611220buf,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,a_turf,NA,NA,NA,NA,NA,NA,Jeff Hafley,Sean McDermott,NA,BUF00,Highmark Stadium
2026_11_BAL_CAR,2026,REG,11,2026-11-22,Sunday,13:00,BAL,NA,CAR,NA,Home,NA,NA,NA,2026112201,NA,NA,202611220car,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Jesse Minter,Dave Canales,NA,CAR00,Bank of America Stadium
2026_11_NO_CHI,2026,REG,11,2026-11-22,Sunday,13:00,NO,NA,CHI,NA,Home,NA,NA,NA,2026112202,NA,NA,202611220chi,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Kellen Moore,Ben Johnson,NA,CHI98,Soldier Field
2026_11_TEN_DAL,2026,REG,11,2026-11-22,Sunday,13:00,TEN,NA,DAL,NA,Home,NA,NA,NA,2026112203,NA,NA,202611220dal,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,matrixturf,NA,NA,NA,NA,NA,NA,Robert Saleh,Brian Schottenheimer,NA,DAL00,AT&T Stadium
2026_11_TB_DET,2026,REG,11,2026-11-22,Sunday,13:00,TB,NA,DET,NA,Home,NA,NA,NA,2026112204,NA,NA,202611220det,NA,NA,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,fieldturf,NA,NA,NA,NA,NA,NA,Todd Bowles,Dan Campbell,NA,DET00,Ford Field
2026_11_ARI_KC,2026,REG,11,2026-11-22,Sunday,13:00,ARI,NA,KC,NA,Home,NA,NA,NA,2026112205,NA,NA,202611220kan,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Jonathan Gannon,Andy Reid,NA,KAN00,GEHA Field at Arrowhead Stadium
2026_11_JAX_NYG,2026,REG,11,2026-11-22,Sunday,13:00,JAX,NA,NYG,NA,Home,NA,NA,NA,2026112206,NA,NA,202611220nyg,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Liam Coen,John Harbaugh,NA,NYC01,MetLife Stadium
2026_11_NYJ_LAC,2026,REG,11,2026-11-22,Sunday,16:05,NYJ,NA,LAC,NA,Home,NA,NA,NA,2026112207,NA,NA,202611220sdg,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,matrixturf,NA,NA,NA,NA,NA,NA,Aaron Glenn,Jim Harbaugh,NA,LAX01,SoFi Stadium
2026_11_LV_DEN,2026,REG,11,2026-11-22,Sunday,16:25,LV,NA,DEN,NA,Home,NA,NA,NA,2026112208,NA,NA,202611220den,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Klint Kubliak,Sean Payton,NA,DEN00,Empower Field at Mile High
2026_11_PIT_PHI,2026,REG,11,2026-11-22,Sunday,16:25,PIT,NA,PHI,NA,Home,NA,NA,NA,2026112209,NA,NA,202611220phi,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike McCarthy,Nick Sirianni,NA,PHI00,Lincoln Financial Field
2026_11_MIN_SF,2026,REG,11,2026-11-22,Sunday,20:20,MIN,NA,SF,NA,Neutral,NA,NA,NA,2026112210,NA,NA,202611220sfo,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Kevin O'Connell,Kyle Shanahan,NA,SFO01,Estadio Banorte
2026_11_CIN_WAS,2026,REG,11,2026-11-23,Monday,20:15,CIN,NA,WAS,NA,Home,NA,NA,NA,2026112300,NA,NA,202611230was,NA,NA,NA,8,11,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Zac Taylor,Dan Quinn,NA,WAS00,Northwest Stadium
2026_12_GB_LA,2026,REG,12,2026-11-25,Wednesday,20:00,GB,NA,LA,NA,Home,NA,NA,NA,2026112500,NA,NA,202611250ram,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,matrixturf,NA,NA,NA,NA,NA,NA,Matt LaFleur,Sean McVay,NA,LAX01,SoFi Stadium
2026_12_CHI_DET,2026,REG,12,2026-11-26,Thursday,13:00,CHI,NA,DET,NA,Home,NA,NA,NA,2026112600,NA,NA,202611260det,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,fieldturf,NA,NA,NA,NA,NA,NA,Ben Johnson,Dan Campbell,NA,DET00,Ford Field
2026_12_PHI_DAL,2026,REG,12,2026-11-26,Thursday,16:30,PHI,NA,DAL,NA,Home,NA,NA,NA,2026112601,NA,NA,202611260dal,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,matrixturf,NA,NA,NA,NA,NA,NA,Nick Sirianni,Brian Schottenheimer,NA,DAL00,AT&T Stadium
2026_12_KC_BUF,2026,REG,12,2026-11-26,Thursday,20:20,KC,NA,BUF,NA,Home,NA,NA,NA,2026112602,NA,NA,202611260buf,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,a_turf,NA,NA,NA,NA,NA,NA,Andy Reid,Sean McDermott,NA,BUF00,Highmark Stadium
2026_12_DEN_PIT,2026,REG,12,2026-11-27,Friday,15:00,DEN,NA,PIT,NA,Home,NA,NA,NA,2026112700,NA,NA,202611270pit,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Sean Payton,Mike McCarthy,NA,PIT00,Acrisure Stadium
2026_12_NO_CIN,2026,REG,12,2026-11-29,Sunday,13:00,NO,NA,CIN,NA,Home,NA,NA,NA,2026112900,NA,NA,202611290cin,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Kellen Moore,Zac Taylor,NA,CIN00,Paycor Stadium
2026_12_LV_CLE,2026,REG,12,2026-11-29,Sunday,13:00,LV,NA,CLE,NA,Home,NA,NA,NA,2026112901,NA,NA,202611290cle,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Klint Kubliak,Todd Monken,NA,CLE00,Huntington Bank Field
2026_12_BAL_HOU,2026,REG,12,2026-11-29,Sunday,13:00,BAL,NA,HOU,NA,Home,NA,NA,NA,2026112902,NA,NA,202611290htx,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,astroturf,NA,NA,NA,NA,NA,NA,Jesse Minter,DeMeco Ryans,NA,HOU00,Reliant Stadium
2026_12_NYG_IND,2026,REG,12,2026-11-29,Sunday,13:00,NYG,NA,IND,NA,Home,NA,NA,NA,2026112903,NA,NA,202611290clt,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,fieldturf,NA,NA,NA,NA,NA,NA,John Harbaugh,Shane Steichen,NA,IND00,Lucas Oil Stadium
2026_12_NYJ_MIA,2026,REG,12,2026-11-29,Sunday,13:00,NYJ,NA,MIA,NA,Home,NA,NA,NA,2026112904,NA,NA,202611290mia,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Aaron Glenn,Jeff Hafley,NA,MIA00,Hard Rock Stadium
2026_12_ATL_MIN,2026,REG,12,2026-11-29,Sunday,13:00,ATL,NA,MIN,NA,Home,NA,NA,NA,2026112905,NA,NA,202611290min,NA,NA,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,sportturf,NA,NA,NA,NA,NA,NA,Raheem Morris,Kevin O'Connell,NA,MIN01,U.S. Bank Stadium
2026_12_TEN_JAX,2026,REG,12,2026-11-29,Sunday,16:05,TEN,NA,JAX,NA,Home,NA,NA,NA,2026112906,NA,NA,202611290jax,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Robert Saleh,Liam Coen,NA,JAX00,EverBank Stadium
2026_12_WAS_ARI,2026,REG,12,2026-11-29,Sunday,16:25,WAS,NA,ARI,NA,Home,NA,NA,NA,2026112907,NA,NA,202611290crd,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,grass,NA,NA,NA,NA,NA,NA,Dan Quinn,Jonathan Gannon,NA,PHO00,State Farm Stadium
2026_12_SEA_SF,2026,REG,12,2026-11-29,Sunday,16:25,SEA,NA,SF,NA,Home,NA,NA,NA,2026112908,NA,NA,202611290sfo,NA,NA,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike Macdonald,Kyle Shanahan,NA,SFO01,Levi's Stadium
2026_12_NE_LAC,2026,REG,12,2026-11-29,Sunday,20:20,NE,NA,LAC,NA,Home,NA,NA,NA,2026112909,NA,NA,202611290sdg,NA,NA,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,matrixturf,NA,NA,NA,NA,NA,NA,Mike Vrabel,Jim Harbaugh,NA,LAX01,SoFi Stadium
2026_12_CAR_TB,2026,REG,12,2026-11-30,Monday,20:15,CAR,NA,TB,NA,Home,NA,NA,NA,2026113000,NA,NA,202611300tam,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Dave Canales,Todd Bowles,NA,TAM00,Raymond James Stadium
2026_13_KC_LA,2026,REG,13,2026-12-03,Thursday,20:15,KC,NA,LA,NA,Home,NA,NA,NA,2026120300,NA,NA,202612030ram,NA,NA,NA,7,8,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,matrixturf,NA,NA,NA,NA,NA,NA,Andy Reid,Sean McVay,NA,LAX01,SoFi Stadium
2026_13_DET_ATL,2026,REG,13,2026-12-06,Sunday,13:00,DET,NA,ATL,NA,Home,NA,NA,NA,2026120600,NA,NA,202612060atl,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,fieldturf,NA,NA,NA,NA,NA,NA,Dan Campbell,Raheem Morris,NA,ATL97,Mercedes-Benz Stadium
2026_13_JAX_CHI,2026,REG,13,2026-12-06,Sunday,13:00,JAX,NA,CHI,NA,Home,NA,NA,NA,2026120601,NA,NA,202612060chi,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Liam Coen,Ben Johnson,NA,CHI98,Soldier Field
2026_13_CIN_CLE,2026,REG,13,2026-12-06,Sunday,13:00,CIN,NA,CLE,NA,Home,NA,NA,NA,2026120602,NA,NA,202612060cle,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Zac Taylor,Todd Monken,NA,CLE00,Huntington Bank Field
2026_13_GB_NO,2026,REG,13,2026-12-06,Sunday,13:00,GB,NA,NO,NA,Home,NA,NA,NA,2026120603,NA,NA,202612060nor,NA,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,sportturf,NA,NA,NA,NA,NA,NA,Matt LaFleur,Kellen Moore,NA,NOR00,Caesars Superdome
2026_13_SF_NYG,2026,REG,13,2026-12-06,Sunday,13:00,SF,NA,NYG,NA,Home,NA,NA,NA,2026120604,NA,NA,202612060nyg,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Kyle Shanahan,John Harbaugh,NA,NYC01,MetLife Stadium
2026_13_LAC_TB,2026,REG,13,2026-12-06,Sunday,13:00,LAC,NA,TB,NA,Home,NA,NA,NA,2026120605,NA,NA,202612060tam,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Jim Harbaugh,Todd Bowles,NA,TAM00,Raymond James Stadium
2026_13_WAS_TEN,2026,REG,13,2026-12-06,Sunday,13:00,WAS,NA,TEN,NA,Home,NA,NA,NA,2026120606,NA,NA,202612060oti,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Dan Quinn,Robert Saleh,NA,NAS00,Nissan Stadium
2026_13_PHI_ARI,2026,REG,13,2026-12-06,Sunday,16:05,PHI,NA,ARI,NA,Home,NA,NA,NA,2026120607,NA,NA,202612060crd,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,grass,NA,NA,NA,NA,NA,NA,Nick Sirianni,Jonathan Gannon,NA,PHO00,State Farm Stadium
2026_13_MIA_DEN,2026,REG,13,2026-12-06,Sunday,16:05,MIA,NA,DEN,NA,Home,NA,NA,NA,2026120608,NA,NA,202612060den,NA,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Jeff Hafley,Sean Payton,NA,DEN00,Empower Field at Mile High
2026_13_CAR_MIN,2026,REG,13,2026-12-06,Sunday,16:25,CAR,NA,MIN,NA,Home,NA,NA,NA,2026120609,NA,NA,202612060min,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,sportturf,NA,NA,NA,NA,NA,NA,Dave Canales,Kevin O'Connell,NA,MIN01,U.S. Bank Stadium
2026_13_BUF_NE,2026,REG,13,2026-12-06,Sunday,16:25,BUF,NA,NE,NA,Home,NA,NA,NA,2026120610,NA,NA,202612060nwe,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Sean McDermott,Mike Vrabel,NA,BOS00,Gillette Stadium
2026_13_HOU_PIT,2026,REG,13,2026-12-06,Sunday,20:20,HOU,NA,PIT,NA,Home,NA,NA,NA,2026120611,NA,NA,202612060pit,NA,NA,NA,7,9,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,DeMeco Ryans,Mike McCarthy,NA,PIT00,Acrisure Stadium
2026_13_DAL_SEA,2026,REG,13,2026-12-07,Monday,20:15,DAL,NA,SEA,NA,Home,NA,NA,NA,2026120700,NA,NA,202612070sea,NA,NA,NA,11,8,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Brian Schottenheimer,Mike Macdonald,NA,SEA00,Lumen Field
2026_14_MIN_NE,2026,REG,14,2026-12-10,Thursday,20:15,MIN,NA,NE,NA,Home,NA,NA,NA,2026121000,NA,NA,202612100nwe,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Kevin O'Connell,Mike Vrabel,NA,BOS00,Gillette Stadium
2026_14_TB_BAL,2026,REG,14,2026-12-13,Sunday,13:00,TB,NA,BAL,NA,Home,NA,NA,NA,2026121300,NA,NA,202612130rav,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Todd Bowles,Jesse Minter,NA,BAL00,M&T Bank Stadium
2026_14_NO_CAR,2026,REG,14,2026-12-13,Sunday,13:00,NO,NA,CAR,NA,Home,NA,NA,NA,2026121301,NA,NA,202612130car,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Kellen Moore,Dave Canales,NA,CAR00,Bank of America Stadium
2026_14_ATL_CLE,2026,REG,14,2026-12-13,Sunday,13:00,ATL,NA,CLE,NA,Home,NA,NA,NA,2026121302,NA,NA,202612130cle,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Raheem Morris,Todd Monken,NA,CLE00,Huntington Bank Field
2026_14_TEN_DET,2026,REG,14,2026-12-13,Sunday,13:00,TEN,NA,DET,NA,Home,NA,NA,NA,2026121303,NA,NA,202612130det,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,fieldturf,NA,NA,NA,NA,NA,NA,Robert Saleh,Dan Campbell,NA,DET00,Ford Field
2026_14_CHI_MIA,2026,REG,14,2026-12-13,Sunday,13:00,CHI,NA,MIA,NA,Home,NA,NA,NA,2026121304,NA,NA,202612130mia,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Ben Johnson,Jeff Hafley,NA,MIA00,Hard Rock Stadium
2026_14_DEN_NYJ,2026,REG,14,2026-12-13,Sunday,13:00,DEN,NA,NYJ,NA,Home,NA,NA,NA,2026121305,NA,NA,202612130nyj,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Sean Payton,Aaron Glenn,NA,NYC01,MetLife Stadium
2026_14_IND_PHI,2026,REG,14,2026-12-13,Sunday,13:00,IND,NA,PHI,NA,Home,NA,NA,NA,2026121306,NA,NA,202612130phi,NA,NA,NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Shane Steichen,Nick Sirianni,NA,PHI00,Lincoln Financial Field
2026_14_HOU_WAS,2026,REG,14,2026-12-13,Sunday,13:00,HOU,NA,WAS,NA,Home,NA,NA,NA,2026121307,NA,NA,202612130was,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,DeMeco Ryans,Dan Quinn,NA,WAS00,Northwest Stadium
2026_14_LAC_LV,2026,REG,14,2026-12-13,Sunday,16:05,LAC,NA,LV,NA,Home,NA,NA,NA,2026121308,NA,NA,202612130rai,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,grass,NA,NA,NA,NA,NA,NA,Jim Harbaugh,Klint Kubliak,NA,VEG00,Allegiant Stadium
2026_14_KC_CIN,2026,REG,14,2026-12-13,Sunday,16:25,KC,NA,CIN,NA,Home,NA,NA,NA,2026121309,NA,NA,202612130cin,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Andy Reid,Zac Taylor,NA,CIN00,Paycor Stadium
2026_14_NYG_SEA,2026,REG,14,2026-12-13,Sunday,16:25,NYG,NA,SEA,NA,Home,NA,NA,NA,2026121310,NA,NA,202612130sea,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,John Harbaugh,Mike Macdonald,NA,SEA00,Lumen Field
2026_14_LA_SF,2026,REG,14,2026-12-13,Sunday,16:25,LA,NA,SF,NA,Home,NA,NA,NA,2026121311,NA,NA,202612130sfo,NA,NA,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Sean McVay,Kyle Shanahan,NA,SFO01,Levi's Stadium
2026_14_BUF_GB,2026,REG,14,2026-12-13,Sunday,20:20,BUF,NA,GB,NA,Home,NA,NA,NA,2026121312,NA,NA,202612130gnb,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Sean McDermott,Matt LaFleur,NA,GNB00,Lambeau Field
2026_14_PIT_JAX,2026,REG,14,2026-12-14,Monday,20:15,PIT,NA,JAX,NA,Home,NA,NA,NA,2026121400,NA,NA,202612140jax,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike McCarthy,Liam Coen,NA,JAX00,EverBank Stadium
2026_15_SF_LAC,2026,REG,15,2026-12-17,Thursday,20:15,SF,NA,LAC,NA,Home,NA,NA,NA,2026121700,NA,NA,202612170sdg,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,matrixturf,NA,NA,NA,NA,NA,NA,Kyle Shanahan,Jim Harbaugh,NA,LAX01,SoFi Stadium
2026_15_SEA_PHI,2026,REG,15,2026-12-19,Saturday,17:00,SEA,NA,PHI,NA,Home,NA,NA,NA,2026121900,NA,NA,202612190phi,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike Macdonald,Nick Sirianni,NA,PHI00,Lincoln Financial Field
2026_15_CHI_BUF,2026,REG,15,2026-12-19,Saturday,20:20,CHI,NA,BUF,NA,Home,NA,NA,NA,2026121901,NA,NA,202612190buf,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,a_turf,NA,NA,NA,NA,NA,NA,Ben Johnson,Sean McDermott,NA,BUF00,Highmark Stadium
2026_15_CIN_CAR,2026,REG,15,2026-12-20,Sunday,13:00,CIN,NA,CAR,NA,Home,NA,NA,NA,2026122000,NA,NA,202612200car,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Zac Taylor,Dave Canales,NA,CAR00,Bank of America Stadium
2026_15_MIA_GB,2026,REG,15,2026-12-20,Sunday,13:00,MIA,NA,GB,NA,Home,NA,NA,NA,2026122001,NA,NA,202612200gnb,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Jeff Hafley,Matt LaFleur,NA,GNB00,Lambeau Field
2026_15_JAX_HOU,2026,REG,15,2026-12-20,Sunday,13:00,JAX,NA,HOU,NA,Home,NA,NA,NA,2026122002,NA,NA,202612200htx,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,astroturf,NA,NA,NA,NA,NA,NA,Liam Coen,DeMeco Ryans,NA,HOU00,Reliant Stadium
2026_15_CLE_NYG,2026,REG,15,2026-12-20,Sunday,13:00,CLE,NA,NYG,NA,Home,NA,NA,NA,2026122003,NA,NA,202612200nyg,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Todd Monken,John Harbaugh,NA,NYC01,MetLife Stadium
2026_15_BAL_PIT,2026,REG,15,2026-12-20,Sunday,13:00,BAL,NA,PIT,NA,Home,NA,NA,NA,2026122004,NA,NA,202612200pit,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Jesse Minter,Mike McCarthy,NA,PIT00,Acrisure Stadium
2026_15_NO_TB,2026,REG,15,2026-12-20,Sunday,13:00,NO,NA,TB,NA,Home,NA,NA,NA,2026122005,NA,NA,202612200tam,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Kellen Moore,Todd Bowles,NA,TAM00,Raymond James Stadium
2026_15_IND_TEN,2026,REG,15,2026-12-20,Sunday,13:00,IND,NA,TEN,NA,Home,NA,NA,NA,2026122006,NA,NA,202612200oti,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Shane Steichen,Robert Saleh,NA,NAS00,Nissan Stadium
2026_15_ATL_WAS,2026,REG,15,2026-12-20,Sunday,13:00,ATL,NA,WAS,NA,Home,NA,NA,NA,2026122007,NA,NA,202612200was,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Raheem Morris,Dan Quinn,NA,WAS00,Northwest Stadium
2026_15_NYJ_ARI,2026,REG,15,2026-12-20,Sunday,16:05,NYJ,NA,ARI,NA,Home,NA,NA,NA,2026122008,NA,NA,202612200crd,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,grass,NA,NA,NA,NA,NA,NA,Aaron Glenn,Jonathan Gannon,NA,PHO00,State Farm Stadium
2026_15_DAL_LA,2026,REG,15,2026-12-20,Sunday,16:25,DAL,NA,LA,NA,Home,NA,NA,NA,2026122009,NA,NA,202612200ram,NA,NA,NA,13,7,NA,NA,NA,NA,NA,NA,NA,NA,0,dome,matrixturf,NA,NA,NA,NA,NA,NA,Brian Schottenheimer,Sean McVay,NA,LAX01,SoFi Stadium
2026_15_DEN_LV,2026,REG,15,2026-12-20,Sunday,16:25,DEN,NA,LV,NA,Home,NA,NA,NA,2026122010,NA,NA,202612200rai,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,grass,NA,NA,NA,NA,NA,NA,Sean Payton,Klint Kubliak,NA,VEG00,Allegiant Stadium
2026_15_DET_MIN,2026,REG,15,2026-12-20,Sunday,20:20,DET,NA,MIN,NA,Home,NA,NA,NA,2026122011,NA,NA,202612200min,NA,NA,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,1,dome,sportturf,NA,NA,NA,NA,NA,NA,Dan Campbell,Kevin O'Connell,NA,MIN01,U.S. Bank Stadium
2026_15_NE_KC,2026,REG,15,2026-12-21,Monday,20:15,NE,NA,KC,NA,Home,NA,NA,NA,2026122100,NA,NA,202612210kan,NA,NA,NA,11,8,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Mike Vrabel,Andy Reid,NA,KAN00,GEHA Field at Arrowhead Stadium
2026_16_HOU_PHI,2026,REG,16,2026-12-24,Thursday,20:15,HOU,NA,PHI,NA,Home,NA,NA,NA,2026122400,NA,NA,202612240phi,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,DeMeco Ryans,Nick Sirianni,NA,PHI00,Lincoln Financial Field
2026_16_GB_CHI,2026,REG,16,2026-12-25,Friday,13:00,GB,NA,CHI,NA,Home,NA,NA,NA,2026122500,NA,NA,202612250chi,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,grass,NA,NA,NA,NA,NA,NA,Matt LaFleur,Ben Johnson,NA,CHI98,Soldier Field
2026_16_BUF_DEN,2026,REG,16,2026-12-25,Friday,16:30,BUF,NA,DEN,NA,Home,NA,NA,NA,2026122501,NA,NA,202612250den,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,0,outdoors,grass,NA,NA,NA,NA,NA,NA,Sean McDermott,Sean Payton,NA,DEN00,Empower Field at Mile High
2026_16_LA_SEA,2026,REG,16,2026-12-25,Friday,20:15,LA,NA,SEA,NA,Home,NA,NA,NA,2026122502,NA,NA,202612250sea,NA,NA,NA,5,6,NA,NA,NA,NA,NA,NA,NA,NA,1,outdoors,fieldturf,NA,NA,NA,NA,NA,NA,Sean McVay,Mike Macdonald,NA,SEA00,Lumen Field
